ALA -4.529644936032611
ARG -15.369817404534398
ASN -8.724654658209818
ASP -8.3758064417518
CYS -6.721034173028861
GLN -10.164831980285363
GLU -10.515817901488726
GLY 0.0
HIS -10.75354674059786
ILE -8.700663044232195
LEU -8.845912110658492
LYS -13.258150467442997
MET -10.502587245955134
PHE -11.296165856085716
PRO -6.994585970632402
SER -6.058994078464504
THR -7.7939736849421015
TRP -14.089673980400065
TYR -12.033121730694853
VAL -7.7521997162126155
BACKBONE -3.229279362069824
