ALA -5.300843812783453
ARG -18.37950815929459
ASN -10.169930575551694
ASP -10.015942205756668
CYS -7.706816661814848
GLN -11.768787604027798
GLU -12.575006965603125
GLY 0.0
HIS -12.512459142841418
ILE -9.824098201399119
LEU -9.964680983416258
LYS -15.854338296929548
MET -12.061509678340936
PHE -12.930555655430023
PRO -7.990441987591284
SER -7.126607480762452
THR -9.063262075423978
TRP -16.141582980236894
TYR -13.675663868168312
VAL -8.872976038532617
BACKBONE -4.1985683303892865
